p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.665215203111969	0.884	0.741	0	PdgfraloFb1	ENSMUSG00000020423.Btg2
0	0.495865581042771	0.852	0.709	0	PdgfraloFb1	ENSMUSG00000044548.Dact1
0	1.1718971226698	0.304	0.161	0	PdgfraloFb1	ENSMUSG00000000567.Sox9
0	0.818953053927725	0.44	0.298	0	PdgfraloFb1	ENSMUSG00000056749.Nfil3
0	0.922803592798041	0.358	0.216	0	PdgfraloFb1	ENSMUSG00000037447.Arid5a
0	1.22270151307503	0.277	0.137	0	PdgfraloFb1	ENSMUSG00000112571.Gm48207
0	0.53769670345459	0.653	0.513	0	PdgfraloFb1	ENSMUSG00000022893.Adamts1
0	0.55609692816282	0.696	0.556	0	PdgfraloFb1	ENSMUSG00000018476.Kdm6b
0	0.786993703485853	0.959	0.82	0	PdgfraloFb1	ENSMUSG00000038418.Egr1
0	0.713282856688399	0.444	0.306	0	PdgfraloFb1	ENSMUSG00000039328.Rnf122
0	0.672331438137328	0.981	0.843	0	PdgfraloFb1	ENSMUSG00000073418.C4b
0	0.641091028771556	0.573	0.435	0	PdgfraloFb1	ENSMUSG00000008384.Sertad1
0	0.963460263278856	0.319	0.182	0	PdgfraloFb1	ENSMUSG00000032186.Tmod2
0	0.793873615324426	0.41	0.274	0	PdgfraloFb1	ENSMUSG00000087684.1200007C13Rik
0	0.569796379397989	0.692	0.557	0	PdgfraloFb1	ENSMUSG00000005533.Igf1r
0	0.838453165294218	0.356	0.222	0	PdgfraloFb1	ENSMUSG00000026655.Fam107b
0	0.380987489825551	0.853	0.72	0	PdgfraloFb1	ENSMUSG00000031451.Gas6
0	0.645721910812888	0.943	0.81	0	PdgfraloFb1	ENSMUSG00000021250.Fos
0	0.826314186277194	0.388	0.256	0	PdgfraloFb1	ENSMUSG00000029708.Gcc1
0	0.500918861848965	0.686	0.555	0	PdgfraloFb1	ENSMUSG00000026014.Raph1
0	0.577507387818963	0.917	0.786	0	PdgfraloFb1	ENSMUSG00000032334.Loxl1
0	0.452765977808641	0.884	0.754	0	PdgfraloFb1	ENSMUSG00000055148.Klf2
0	0.528648114672077	0.665	0.536	0	PdgfraloFb1	ENSMUSG00000032812.Arap1
0	0.619779232717664	0.797	0.671	0	PdgfraloFb1	ENSMUSG00000056708.Ier5
0	0.322601542431693	0.855	0.729	0	PdgfraloFb1	ENSMUSG00000058135.Gstm1
0	0.998384171796665	0.335	0.21	0	PdgfraloFb1	ENSMUSG00000043702.Pde12
0	0.59655061595458	0.728	0.603	0	PdgfraloFb1	ENSMUSG00000017677.Wsb1
0	0.53620970357012	0.921	0.798	0	PdgfraloFb1	ENSMUSG00000002985.Apoe
0	1.27608085645802	0.247	0.125	0	PdgfraloFb1	ENSMUSG00000024675.Ms4a4c
0	0.415704142800066	0.945	0.826	0	PdgfraloFb1	ENSMUSG00000027955.Gask1b
0	0.570709405968512	0.99	0.871	0	PdgfraloFb1	ENSMUSG00000037379.Spon2
0	1.16341809408158	0.246	0.127	0	PdgfraloFb1	ENSMUSG00000112900.Gm48204
0	0.965686699403409	0.994	0.876	0	PdgfraloFb1	ENSMUSG00000030218.Mgp
0	0.726431869308331	0.616	0.498	0	PdgfraloFb1	ENSMUSG00000021453.Gadd45g
0	0.687059477382767	0.875	0.76	0	PdgfraloFb1	ENSMUSG00000027829.Ccnl1
0	0.628255708466896	0.944	0.836	0	PdgfraloFb1	ENSMUSG00000026335.Pam
0	0.497446319159355	0.767	0.66	0	PdgfraloFb1	ENSMUSG00000024014.Pim1
0	0.528941833867386	0.77	0.664	0	PdgfraloFb1	ENSMUSG00000006356.Crip2
0	0.811665602872569	0.894	0.79	0	PdgfraloFb1	ENSMUSG00000037405.Icam1
0	1.22684299554859	0.184	0.083	0	PdgfraloFb1	ENSMUSG00000021219.Rgs6
0	0.775218734580211	0.878	0.779	0	PdgfraloFb1	ENSMUSG00000015312.Gadd45b
0	0.69542308832217	0.901	0.802	0	PdgfraloFb1	ENSMUSG00000021281.Tnfaip2
0	0.425961276187869	0.906	0.808	0	PdgfraloFb1	ENSMUSG00000032314.Etfa
0	0.370801721972561	0.813	0.716	0	PdgfraloFb1	ENSMUSG00000068874.Selenbp1
0	0.35645741531127	0.887	0.79	0	PdgfraloFb1	ENSMUSG00000019899.Lama2
0	0.563170569892695	0.898	0.801	0	PdgfraloFb1	ENSMUSG00000054364.Rhob
0	0.313131897217112	0.947	0.851	0	PdgfraloFb1	ENSMUSG00000041959.S100a10
0	0.361758701538912	0.997	0.902	0	PdgfraloFb1	ENSMUSG00000036446.Lum
0	0.717341597942256	0.922	0.828	0	PdgfraloFb1	ENSMUSG00000028214.Gem
0	0.293913202257139	0.962	0.87	0	PdgfraloFb1	ENSMUSG00000055632.Hmcn2
0	0.436581835350773	0.825	0.735	0	PdgfraloFb1	ENSMUSG00000026034.Clk1
0	0.314864398472723	0.897	0.807	0	PdgfraloFb1	ENSMUSG00000036381.P2ry14
0	0.385289532165379	0.97	0.881	0	PdgfraloFb1	ENSMUSG00000038668.Lpar1
0	0.729770031227323	1	0.913	0	PdgfraloFb1	ENSMUSG00000031548.Sfrp1
0	0.450300819371922	0.826	0.739	0	PdgfraloFb1	ENSMUSG00000042406.Atf4
0	0.257464470568675	0.959	0.873	0	PdgfraloFb1	ENSMUSG00000008575.Nfib
0	0.65499396286985	0.867	0.781	0	PdgfraloFb1	ENSMUSG00000021025.Nfkbia
0	0.422469224424144	0.875	0.79	0	PdgfraloFb1	ENSMUSG00000041308.Sntb2
0	0.405734913770994	0.945	0.86	0	PdgfraloFb1	ENSMUSG00000033863.Klf9
0	0.347881591978922	0.886	0.802	0	PdgfraloFb1	ENSMUSG00000026131.Dst
0	0.426334969169409	0.919	0.836	0	PdgfraloFb1	ENSMUSG00000018217.Pmp22
0	0.445488304634063	0.997	0.914	0	PdgfraloFb1	ENSMUSG00000029096.Htra3
0	0.631759506110022	0.82	0.737	0	PdgfraloFb1	ENSMUSG00000018899.Irf1
0	0.640158982112173	0.869	0.787	0	PdgfraloFb1	ENSMUSG00000053113.Socs3
0	0.553472656235067	0.864	0.785	0	PdgfraloFb1	ENSMUSG00000036478.Btg1
0	0.617350691341281	0.924	0.848	0	PdgfraloFb1	ENSMUSG00000038612.Mcl1
0	0.399583377602086	0.999	0.925	0	PdgfraloFb1	ENSMUSG00000025784.Clec3b
0	2.25791489170332	0.095	0.022	0	PdgfraloFb1	ENSMUSG00000031137.Fgf13
0	0.449988716049641	0.999	0.931	0	PdgfraloFb1	ENSMUSG00000026574.Dpt
0	0.470047817704425	0.92	0.856	0	PdgfraloFb1	ENSMUSG00000022261.Sdc2
0	0.492580620438905	0.97	0.906	0	PdgfraloFb1	ENSMUSG00000052684.Jun
0	0.79886609808724	0.974	0.913	0	PdgfraloFb1	ENSMUSG00000052837.Junb
0	0.565174516688516	0.961	0.902	0	PdgfraloFb1	ENSMUSG00000006360.Crip1
0	0.379948992287358	0.959	0.903	0	PdgfraloFb1	ENSMUSG00000030717.Nupr1
0	0.398228376631913	0.967	0.914	0	PdgfraloFb1	ENSMUSG00000038393.Txnip
0	0.334985132161485	0.946	0.894	0	PdgfraloFb1	ENSMUSG00000091337.Eid1
0	0.312731411166681	0.956	0.907	0	PdgfraloFb1	ENSMUSG00000032231.Anxa2
0	0.510166332389809	0.909	0.862	0	PdgfraloFb1	ENSMUSG00000025283.Sat1
0	0.775238212111683	0.998	0.954	0	PdgfraloFb1	ENSMUSG00000040488.Ltbp4
0	0.854225576846153	0.979	0.937	0	PdgfraloFb1	ENSMUSG00000071637.Cebpd
0	0.54295032101682	0.939	0.898	0	PdgfraloFb1	ENSMUSG00000040128.Pnrc1
0	0.244807696577201	0.982	0.942	0	PdgfraloFb1	ENSMUSG00000055447.Cd47
0	0.343771007133189	0.986	0.948	0	PdgfraloFb1	ENSMUSG00000001911.Nfix
0	0.363273982751006	0.99	0.962	0	PdgfraloFb1	ENSMUSG00000020315.Sptbn1
0	0.911264670490614	1	0.973	0	PdgfraloFb1	ENSMUSG00000026879.Gsn
0	0.328642783839744	0.976	0.95	0	PdgfraloFb1	ENSMUSG00000072235.Tuba1a
0	0.541042905006208	0.992	0.969	0	PdgfraloFb1	ENSMUSG00000021127.Zfp36l1
0	0.573378008408161	0.997	0.981	0	PdgfraloFb1	ENSMUSG00000071076.Jund
0	0.254145586864872	0.983	0.969	0	PdgfraloFb1	ENSMUSG00000027712.Anxa5
0	0.254182868130264	0.978	0.967	0	PdgfraloFb1	ENSMUSG00000029455.Aldh2
0	0.189502664804331	0.996	0.986	0	PdgfraloFb1	ENSMUSG00000021477.Ctsl
0	0.373274133936954	1	0.993	0	PdgfraloFb1	ENSMUSG00000019929.Dcn
0	0.213019839358541	0.999	0.996	0	PdgfraloFb1	ENSMUSG00000035530.Eif1
0	0.149782292122161	0.999	0.997	0	PdgfraloFb1	ENSMUSG00000061983.Rps12
1.68938516938424e-306	0.695395477568609	0.43	0.292	5.19469045733959e-302	PdgfraloFb1	ENSMUSG00000049115.Agtr1a
1.745928273156e-303	0.512320043215252	0.612	0.471	5.3685548471274e-299	PdgfraloFb1	ENSMUSG00000039239.Tgfb2
5.22533258176796e-302	0.413536816721283	0.79	0.701	1.60673751556783e-297	PdgfraloFb1	ENSMUSG00000032238.Rora
2.58852012850816e-298	0.305615523274432	0.908	0.804	7.95944054314975e-294	PdgfraloFb1	ENSMUSG00000025026.Add3
5.24233836522333e-297	0.584271257440156	0.491	0.349	1.61196662392252e-292	PdgfraloFb1	ENSMUSG00000027188.Pamr1
1.85023849400848e-294	0.533131494782014	0.588	0.461	5.68929834522669e-290	PdgfraloFb1	ENSMUSG00000032492.Pth1r
2.96914806810303e-293	0.395614844259163	0.777	0.674	9.12983339461002e-289	PdgfraloFb1	ENSMUSG00000010830.Kdelr3
5.40441007939396e-291	0.371073354679489	0.836	0.756	1.66180205531285e-286	PdgfraloFb1	ENSMUSG00000022048.Dpysl2
6.93019494510029e-290	0.767182933672996	0.391	0.262	2.13096564366889e-285	PdgfraloFb1	ENSMUSG00000042622.Maff
9.4134325492716e-290	0.339324154942731	0.89	0.816	2.89453637457553e-285	PdgfraloFb1	ENSMUSG00000045817.Zfp36l2
4.26364890219895e-288	0.376244228443836	0.799	0.71	1.31102940093715e-283	PdgfraloFb1	ENSMUSG00000027803.Wwtr1
6.25417648780598e-286	0.267217795599058	0.988	0.961	1.92309672823546e-281	PdgfraloFb1	ENSMUSG00000069833.Ahnak
3.49587976793064e-285	0.798153563018402	0.37	0.244	1.07494806984099e-280	PdgfraloFb1	ENSMUSG00000053199.Arhgap20
1.60076850010695e-284	0.47179125184461	0.789	0.711	4.92220306097885e-280	PdgfraloFb1	ENSMUSG00000053907.Mat2a
2.04302613803151e-283	0.35007307861453	0.848	0.771	6.2821010718331e-279	PdgfraloFb1	ENSMUSG00000002602.Axl
5.83162492241081e-283	0.614740005691036	0.534	0.415	1.7931663473921e-278	PdgfraloFb1	ENSMUSG00000034855.Cxcl10
1.00441847132871e-281	0.189560873614207	0.998	0.987	3.08848635748866e-277	PdgfraloFb1	ENSMUSG00000004207.Psap
1.23274786710078e-280	0.825324010754252	0.319	0.195	3.79057641654819e-276	PdgfraloFb1	ENSMUSG00000026826.Nr4a2
6.12883036001864e-280	0.655299655045402	0.341	0.209	1.88455404740213e-275	PdgfraloFb1	ENSMUSG00000067780.Pi15
8.06638032878212e-280	0.433842895801072	0.64	0.498	2.48033128729721e-275	PdgfraloFb1	ENSMUSG00000003746.Man1a
1.15108832402419e-279	0.72745857689107	0.419	0.29	3.53948148754198e-275	PdgfraloFb1	ENSMUSG00000023905.Tnfrsf12a
1.4195651638326e-279	1.07022304492944	0.212	0.108	4.36502092226887e-275	PdgfraloFb1	ENSMUSG00000113076.Gm47088
3.38553833270295e-278	0.160637113584971	0.998	0.994	1.04101918192283e-273	PdgfraloFb1	ENSMUSG00000063457.Rps15
1.90397407943865e-276	1.56434633032033	0.115	0.042	5.85452989686590e-272	PdgfraloFb1	ENSMUSG00000055761.Nkain3
2.12890093297313e-276	0.39199715689056	0.781	0.695	6.54615747879909e-272	PdgfraloFb1	ENSMUSG00000020814.Mxra7
3.84412274225245e-269	0.446379096648359	0.689	0.588	1.18202930201521e-264	PdgfraloFb1	ENSMUSG00000001627.Ifrd1
7.38735880165003e-268	0.414301231277474	0.708	0.588	2.27153895791937e-263	PdgfraloFb1	ENSMUSG00000021892.Sh3bp5
2.32962973752208e-266	0.456207294095464	0.611	0.474	7.16337847990663e-262	PdgfraloFb1	ENSMUSG00000027797.Dclk1
1.0485479262933e-265	0.856398609197295	0.287	0.173	3.22418001855928e-261	PdgfraloFb1	ENSMUSG00000031659.Adcy7
2.0530509132594e-265	0.665395578565426	0.345	0.221	6.31292625318132e-261	PdgfraloFb1	ENSMUSG00000037161.Mgarp
1.12631238265018e-263	0.45820801286112	0.668	0.563	3.46329794541103e-259	PdgfraloFb1	ENSMUSG00000032184.Lysmd2
2.53457805400507e-263	0.275826308721391	0.82	0.728	7.79357405826019e-259	PdgfraloFb1	ENSMUSG00000115338.Pnp
1.72257963604972e-262	0.667599899974311	0.317	0.196	5.2967601228893e-258	PdgfraloFb1	ENSMUSG00000041548.Hspb8
2.55472971680133e-260	0.223769867081779	0.989	0.892	7.85553840619242e-256	PdgfraloFb1	ENSMUSG00000026872.Zeb2
2.34183481507515e-259	0.912291247709032	0.244	0.137	7.20090787287459e-255	PdgfraloFb1	ENSMUSG00000019906.Lin7a
2.73602370245941e-255	0.303383687188104	0.865	0.772	8.41299928269244e-251	PdgfraloFb1	ENSMUSG00000024501.Dpysl3
8.07877335322686e-254	0.256848797243411	0.846	0.726	2.48414201838373e-249	PdgfraloFb1	ENSMUSG00000025810.Nrp1
1.01149768833348e-252	0.204162527606362	0.996	0.969	3.11025424185661e-248	PdgfraloFb1	ENSMUSG00000020810.Cygb
3.70975427695192e-252	0.327743815243623	0.852	0.769	1.14071234261994e-247	PdgfraloFb1	ENSMUSG00000022528.Hes1
1.39884801245342e-248	0.94990011370573	0.236	0.135	4.30131775349301e-244	PdgfraloFb1	ENSMUSG00000000440.Pparg
3.59457439246383e-248	0.146845775954609	0.999	0.996	1.1052956799387e-243	PdgfraloFb1	ENSMUSG00000022108.Itm2b
1.24941632498459e-247	1.38762960842312	0.126	0.052	3.84183025769512e-243	PdgfraloFb1	ENSMUSG00000037736.Limch1
1.29887093111965e-244	0.241044048251135	0.932	0.857	3.99389822609982e-240	PdgfraloFb1	ENSMUSG00000008540.Mgst1
4.38167301323623e-243	0.325219627233596	0.844	0.763	1.34732063484001e-238	PdgfraloFb1	ENSMUSG00000031523.Dlc1
3.374374592974e-242	0.346801608954191	0.792	0.708	1.03758644359358e-237	PdgfraloFb1	ENSMUSG00000033713.Foxn3
7.77039809224248e-242	1.63197580680644	0.088	0.029	2.38931970938364e-237	PdgfraloFb1	ENSMUSG00000057604.Lmcd1
1.83308742025761e-241	0.549459530813583	0.378	0.249	5.63656050855014e-237	PdgfraloFb1	ENSMUSG00000074207.Adh1
1.96161993721040e-241	0.593631648673622	0.584	0.479	6.03178514492824e-237	PdgfraloFb1	ENSMUSG00000040152.Thbs1
3.60821777010884e-240	0.481730953263215	0.581	0.464	1.10949088213077e-235	PdgfraloFb1	ENSMUSG00000001918.Slc1a5
7.64415933717013e-239	0.513491607640815	0.663	0.572	2.35050255458644e-234	PdgfraloFb1	ENSMUSG00000063406.Tmed5
8.26332129551403e-239	0.787058346253014	0.266	0.158	2.54088866515761e-234	PdgfraloFb1	ENSMUSG00000036040.Adamtsl2
1.77094131843019e-237	0.707511884287457	0.361	0.245	5.44546746004101e-233	PdgfraloFb1	ENSMUSG00000058145.Adamts17
9.98989678627523e-237	0.58251283422766	0.525	0.415	3.07179336281177e-232	PdgfraloFb1	ENSMUSG00000057177.Gsk3a
1.25507490639451e-236	0.63895732591765	0.466	0.344	3.85922982967249e-232	PdgfraloFb1	ENSMUSG00000039942.Ptger4
1.44930522429587e-236	0.252921881871575	0.886	0.839	4.45646863418737e-232	PdgfraloFb1	ENSMUSG00000036570.Fxyd1
2.25436075938416e-234	0.35722909600651	0.757	0.652	6.93193389903036e-230	PdgfraloFb1	ENSMUSG00000024299.Adamts10
1.04442449358854e-233	2.04414373787142	0.054	0.011	3.21150087533539e-229	PdgfraloFb1	ENSMUSG00000021506.Pitx1
1.66831520965268e-233	2.06027618634943	0.067	0.017	5.12990243816102e-229	PdgfraloFb1	ENSMUSG00000031298.Adgrg2
7.65464678896766e-230	0.45266820045953	0.617	0.506	2.35372734113966e-225	PdgfraloFb1	ENSMUSG00000054619.Mettl7a1
2.68601224974711e-228	0.217077902430431	0.708	0.521	8.25921906674738e-224	PdgfraloFb1	ENSMUSG00000091345.Col6a5
2.08033317023662e-225	0.802445824992834	0.342	0.234	6.39681646516057e-221	PdgfraloFb1	ENSMUSG00000027936.Crtc2
1.42302350848386e-224	1.0856811999822	0.185	0.097	4.37565498623701e-220	PdgfraloFb1	ENSMUSG00000079138.Gm8818
5.40689914973311e-223	0.544987863241333	0.512	0.403	1.66256741955143e-218	PdgfraloFb1	ENSMUSG00000021589.Rhobtb3
4.97779274255288e-222	0.7286680532676	0.365	0.251	1.53062149040758e-217	PdgfraloFb1	ENSMUSG00000026360.Rgs2
6.99727607875274e-220	0.292063453725789	0.99	0.984	2.15159242145568e-215	PdgfraloFb1	ENSMUSG00000008348.Ubc
1.20796181540912e-219	0.475898815240162	0.446	0.318	3.71436178620151e-215	PdgfraloFb1	ENSMUSG00000025085.Ablim1
1.42659785979785e-217	0.253188923556463	0.729	0.6	4.38664575909241e-213	PdgfraloFb1	ENSMUSG00000024190.Dusp1
4.37960812969813e-216	1.00891925739613	0.253	0.156	1.34668570380088e-211	PdgfraloFb1	ENSMUSG00000035678.Tnfsf9
2.06558853965909e-214	0.328255880891499	0.778	0.694	6.35147820059775e-210	PdgfraloFb1	ENSMUSG00000024940.Ltbp3
2.06664059015139e-213	0.394937009452781	0.449	0.32	6.35471315065652e-209	PdgfraloFb1	ENSMUSG00000048387.Osr1
4.82071947094189e-212	0.841054124654842	0.185	0.099	1.48232303011992e-207	PdgfraloFb1	ENSMUSG00000009394.Syn2
1.00700704059837e-211	0.588109106473644	0.581	0.49	3.09644594913593e-207	PdgfraloFb1	ENSMUSG00000032000.Birc3
1.69477857777025e-211	0.842373522487954	0.23	0.135	5.21127464878575e-207	PdgfraloFb1	ENSMUSG00000031380.Vegfd
1.18909351775264e-209	0.386599791564433	0.595	0.475	3.6563436577376e-205	PdgfraloFb1	ENSMUSG00000004098.Col5a3
